156 185
116 2.80000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
117 3.00000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
118 3.00000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
119 3.00000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
120 3.00000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
121 3.20000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
122 3.20000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
123 3.20000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
124 3.20000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
125 3.40000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
126 3.40000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
127 3.40000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
128 3.40000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
129 3.60000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
130 3.60000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
131 3.60000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
132 3.60000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
133 3.80000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
134 3.80000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
135 3.80000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
136 3.80000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
137 4.00000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
138 4.00000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
139 4.00000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
140 4.00000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
141 4.20000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
142 4.20000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
143 4.20000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
144 4.20000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
145 4.40000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
146 4.40000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
147 4.40000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
148 4.40000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
149 4.60000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
150 4.60000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
151 4.60000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
152 4.60000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
153 4.80000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
154 4.80000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
155 4.80000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
156 4.80000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
1 102 1 5 
2 102 5 6 
3 102 6 7 
4 102 7 8 
5 102 8 9 
6 102 9 10 
7 102 10 11 
8 102 11 12 
9 102 12 13 
10 102 13 14 
11 102 14 15 
12 102 15 16 
13 102 16 17 
14 102 17 18 
15 102 18 19 
16 102 19 20 
17 102 20 21 
18 102 21 22 
19 102 22 23 
20 102 23 24 
21 102 24 25 
22 102 25 26 
23 102 26 27 
24 102 27 28 
25 102 28 2 
26 102 2 29 
27 102 29 30 
28 102 30 31 
29 102 31 32 
30 102 32 3 
31 102 3 33 
32 102 33 34 
33 102 34 35 
34 102 35 36 
35 102 36 37 
36 102 37 38 
37 102 38 39 
38 102 39 40 
39 102 40 41 
40 102 41 42 
41 102 42 43 
42 102 43 44 
43 102 44 45 
44 102 45 46 
45 102 46 47 
46 102 47 48 
47 102 48 49 
48 102 49 50 
49 102 50 51 
50 102 51 52 
51 102 52 53 
52 102 53 54 
53 102 54 55 
54 102 55 56 
55 102 56 4 
56 102 4 57 
57 102 57 58 
58 102 58 59 
59 102 59 60 
60 102 60 1 
61 204 1 5 61 60 
62 204 60 61 62 59 
63 204 59 62 63 58 
64 204 58 63 64 57 
65 204 57 64 56 4 
66 204 5 6 65 61 
67 204 61 65 66 62 
68 204 62 66 67 63 
69 204 63 67 68 64 
70 204 64 68 55 56 
71 204 6 7 69 65 
72 204 65 69 70 66 
73 204 66 70 71 67 
74 204 67 71 72 68 
75 204 68 72 54 55 
76 204 7 8 73 69 
77 204 69 73 74 70 
78 204 70 74 75 71 
79 204 71 75 76 72 
80 204 72 76 53 54 
81 204 8 9 77 73 
82 204 73 77 78 74 
83 204 74 78 79 75 
84 204 75 79 80 76 
85 204 76 80 52 53 
86 204 9 10 81 77 
87 204 77 81 82 78 
88 204 78 82 83 79 
89 204 79 83 84 80 
90 204 80 84 51 52 
91 204 10 11 85 81 
92 204 81 85 86 82 
93 204 82 86 87 83 
94 204 83 87 88 84 
95 204 84 88 50 51 
96 204 11 12 89 85 
97 204 85 89 90 86 
98 204 86 90 91 87 
99 204 87 91 92 88 
100 204 88 92 49 50 
101 204 12 13 93 89 
102 204 89 93 94 90 
103 204 90 94 95 91 
104 204 91 95 96 92 
105 204 92 96 48 49 
106 204 13 14 97 93 
107 204 93 97 98 94 
108 204 94 98 99 95 
109 204 95 99 100 96 
110 204 96 100 47 48 
111 204 14 15 101 97 
112 204 97 101 102 98 
113 204 98 102 103 99 
114 204 99 103 104 100 
115 204 100 104 46 47 
116 204 15 16 105 101 
117 204 101 105 106 102 
118 204 102 106 107 103 
119 204 103 107 108 104 
120 204 104 108 45 46 
121 204 16 17 109 105 
122 204 105 109 110 106 
123 204 106 110 111 107 
124 204 107 111 112 108 
125 204 108 112 44 45 
126 204 17 18 113 109 
127 204 109 113 114 110 
128 204 110 114 115 111 
129 204 111 115 116 112 
130 204 112 116 43 44 
131 204 18 19 117 113 
132 204 113 117 118 114 
133 204 114 118 119 115 
134 204 115 119 120 116 
135 204 116 120 42 43 
136 204 19 20 121 117 
137 204 117 121 122 118 
138 204 118 122 123 119 
139 204 119 123 124 120 
140 204 120 124 41 42 
141 204 20 21 125 121 
142 204 121 125 126 122 
143 204 122 126 127 123 
144 204 123 127 128 124 
145 204 124 128 40 41 
146 204 21 22 129 125 
147 204 125 129 130 126 
148 204 126 130 131 127 
149 204 127 131 132 128 
150 204 128 132 39 40 
151 204 22 23 133 129 
152 204 129 133 134 130 
153 204 130 134 135 131 
154 204 131 135 136 132 
155 204 132 136 38 39 
156 204 23 24 137 133 
157 204 133 137 138 134 
158 204 134 138 139 135 
159 204 135 139 140 136 
160 204 136 140 37 38 
161 204 24 25 141 137 
162 204 137 141 142 138 
163 204 138 142 143 139 
164 204 139 143 144 140 
165 204 140 144 36 37 
166 204 25 26 145 141 
167 204 141 145 146 142 
168 204 142 146 147 143 
169 204 143 147 148 144 
170 204 144 148 35 36 
171 204 26 27 149 145 
172 204 145 149 150 146 
173 204 146 150 151 147 
174 204 147 151 152 148 
175 204 148 152 34 35 
176 204 27 28 153 149 
177 204 149 153 154 150 
178 204 150 154 155 151 
179 204 151 155 156 152 
180 204 152 156 33 34 
181 204 28 2 29 153 
182 204 153 29 30 154 
183 204 154 30 31 155 
184 204 155 31 32 156 
185 204 156 32 3 33 
